run_id,message_id,device_id,payload_number,send_timestamp_ns,payload_size_bytes,published_by_client
20260618_170055_592739,20260618_170055_592739-043-14,043,14,1781776860706632800,144,1
20260618_170055_592739,20260618_170055_592739-043-15,043,15,1781776860712901700,144,1
20260618_170055_592739,20260618_170055_592739-043-16,043,16,1781776860719054400,145,1
20260618_170055_592739,20260618_170055_592739-043-17,043,17,1781776860725001400,144,1
20260618_170055_592739,20260618_170055_592739-043-18,043,18,1781776860731036300,143,1
20260618_170055_592739,20260618_170055_592739-043-19,043,19,1781776860736956000,145,1
20260618_170055_592739,20260618_170055_592739-043-20,043,20,1781776860742907300,144,1
20260618_170055_592739,20260618_170055_592739-044-01,044,1,1781776860749282700,144,1
20260618_170055_592739,20260618_170055_592739-044-02,044,2,1781776860755672000,142,1
20260618_170055_592739,20260618_170055_592739-044-03,044,3,1781776860761851800,145,1
20260618_170055_592739,20260618_170055_592739-044-04,044,4,1781776860767462100,145,1
20260618_170055_592739,20260618_170055_592739-044-05,044,5,1781776860773189900,144,1
20260618_170055_592739,20260618_170055_592739-044-06,044,6,1781776860778888800,144,1
20260618_170055_592739,20260618_170055_592739-044-07,044,7,1781776860784701200,143,1
20260618_170055_592739,20260618_170055_592739-044-08,044,8,1781776860790698500,144,1
20260618_170055_592739,20260618_170055_592739-044-09,044,9,1781776860797070500,143,1
20260618_170055_592739,20260618_170055_592739-044-10,044,10,1781776860803774600,143,1
20260618_170055_592739,20260618_170055_592739-044-11,044,11,1781776860810559800,144,1
20260618_170055_592739,20260618_170055_592739-044-12,044,12,1781776860817143100,144,1
20260618_170055_592739,20260618_170055_592739-044-13,044,13,1781776860823180800,145,1
20260618_170055_592739,20260618_170055_592739-044-14,044,14,1781776860829123300,142,1
20260618_170055_592739,20260618_170055_592739-044-15,044,15,1781776860835102400,144,1
20260618_170055_592739,20260618_170055_592739-044-16,044,16,1781776860841296400,144,1
20260618_170055_592739,20260618_170055_592739-044-17,044,17,1781776860847300600,144,1
20260618_170055_592739,20260618_170055_592739-044-18,044,18,1781776860853285600,145,1
20260618_170055_592739,20260618_170055_592739-044-19,044,19,1781776860859897400,143,1
20260618_170055_592739,20260618_170055_592739-044-20,044,20,1781776860866383200,145,1
20260618_170055_592739,20260618_170055_592739-045-01,045,1,1781776860872058800,144,1
20260618_170055_592739,20260618_170055_592739-045-02,045,2,1781776860878253400,143,1
20260618_170055_592739,20260618_170055_592739-045-03,045,3,1781776860884089600,144,1
20260618_170055_592739,20260618_170055_592739-045-04,045,4,1781776860891740300,143,1
20260618_170055_592739,20260618_170055_592739-045-05,045,5,1781776860897379900,145,1
20260618_170055_592739,20260618_170055_592739-045-06,045,6,1781776860903050100,144,1
20260618_170055_592739,20260618_170055_592739-045-07,045,7,1781776860909357700,144,1
20260618_170055_592739,20260618_170055_592739-045-08,045,8,1781776860915562600,144,1
20260618_170055_592739,20260618_170055_592739-045-09,045,9,1781776860921519600,144,1
20260618_170055_592739,20260618_170055_592739-045-10,045,10,1781776860927520900,144,1
20260618_170055_592739,20260618_170055_592739-045-11,045,11,1781776860933229700,144,1
20260618_170055_592739,20260618_170055_592739-045-12,045,12,1781776860939466800,143,1
20260618_170055_592739,20260618_170055_592739-045-13,045,13,1781776860945645100,145,1
20260618_170055_592739,20260618_170055_592739-045-14,045,14,1781776860951344900,145,1
20260618_170055_592739,20260618_170055_592739-045-15,045,15,1781776860957305500,144,1
20260618_170055_592739,20260618_170055_592739-045-16,045,16,1781776860963035400,145,1
20260618_170055_592739,20260618_170055_592739-045-17,045,17,1781776860968914600,145,1
20260618_170055_592739,20260618_170055_592739-045-18,045,18,1781776860975393900,144,1
20260618_170055_592739,20260618_170055_592739-045-19,045,19,1781776860981911200,145,1
20260618_170055_592739,20260618_170055_592739-045-20,045,20,1781776860989013800,145,1
20260618_170055_592739,20260618_170055_592739-046-01,046,1,1781776860995563700,141,1
20260618_170055_592739,20260618_170055_592739-046-02,046,2,1781776861001943400,145,1
20260618_170055_592739,20260618_170055_592739-046-03,046,3,1781776861008482200,144,1
20260618_170055_592739,20260618_170055_592739-046-04,046,4,1781776861014447000,144,1
20260618_170055_592739,20260618_170055_592739-046-05,046,5,1781776861020625400,143,1
20260618_170055_592739,20260618_170055_592739-046-06,046,6,1781776861026679900,145,1
20260618_170055_592739,20260618_170055_592739-046-07,046,7,1781776861032482000,145,1
20260618_170055_592739,20260618_170055_592739-046-08,046,8,1781776861038869600,143,1
20260618_170055_592739,20260618_170055_592739-046-09,046,9,1781776861045121600,143,1
20260618_170055_592739,20260618_170055_592739-046-10,046,10,1781776861051074500,143,1
20260618_170055_592739,20260618_170055_592739-046-11,046,11,1781776861057312300,144,1
20260618_170055_592739,20260618_170055_592739-046-12,046,12,1781776861063376400,145,1
20260618_170055_592739,20260618_170055_592739-046-13,046,13,1781776861069553600,145,1
20260618_170055_592739,20260618_170055_592739-046-14,046,14,1781776861075750900,145,1
20260618_170055_592739,20260618_170055_592739-046-15,046,15,1781776861081553500,145,1
20260618_170055_592739,20260618_170055_592739-046-16,046,16,1781776861087599200,144,1
20260618_170055_592739,20260618_170055_592739-046-17,046,17,1781776861093686400,143,1
20260618_170055_592739,20260618_170055_592739-046-18,046,18,1781776861099569700,143,1
20260618_170055_592739,20260618_170055_592739-046-19,046,19,1781776861105745300,143,1
20260618_170055_592739,20260618_170055_592739-046-20,046,20,1781776861111452700,143,1
20260618_170055_592739,20260618_170055_592739-047-01,047,1,1781776861117681500,144,1
20260618_170055_592739,20260618_170055_592739-047-02,047,2,1781776861123433100,144,1
20260618_170055_592739,20260618_170055_592739-047-03,047,3,1781776861129397900,145,1
20260618_170055_592739,20260618_170055_592739-047-04,047,4,1781776861135503300,145,1
20260618_170055_592739,20260618_170055_592739-047-05,047,5,1781776861141687300,145,1
20260618_170055_592739,20260618_170055_592739-047-06,047,6,1781776861147299300,143,1
20260618_170055_592739,20260618_170055_592739-047-07,047,7,1781776861153169100,145,1
20260618_170055_592739,20260618_170055_592739-047-08,047,8,1781776861159341400,144,1
20260618_170055_592739,20260618_170055_592739-047-09,047,9,1781776861165022500,144,1
20260618_170055_592739,20260618_170055_592739-047-10,047,10,1781776861171000400,143,1
20260618_170055_592739,20260618_170055_592739-047-11,047,11,1781776861176619400,145,1
20260618_170055_592739,20260618_170055_592739-047-12,047,12,1781776861182691000,144,1
20260618_170055_592739,20260618_170055_592739-047-13,047,13,1781776861188420600,145,1
20260618_170055_592739,20260618_170055_592739-047-14,047,14,1781776861194906500,145,1
20260618_170055_592739,20260618_170055_592739-047-15,047,15,1781776861200803700,144,1
20260618_170055_592739,20260618_170055_592739-047-16,047,16,1781776861206454600,144,1
20260618_170055_592739,20260618_170055_592739-047-17,047,17,1781776861213329800,144,1
20260618_170055_592739,20260618_170055_592739-047-18,047,18,1781776861219598400,144,1
20260618_170055_592739,20260618_170055_592739-047-19,047,19,1781776861225762400,142,1
20260618_170055_592739,20260618_170055_592739-047-20,047,20,1781776861231840900,141,1
20260618_170055_592739,20260618_170055_592739-048-01,048,1,1781776861239504100,144,1
20260618_170055_592739,20260618_170055_592739-048-02,048,2,1781776861245448800,145,1
20260618_170055_592739,20260618_170055_592739-048-03,048,3,1781776861251653000,144,1
20260618_170055_592739,20260618_170055_592739-048-04,048,4,1781776861258018300,144,1
20260618_170055_592739,20260618_170055_592739-048-05,048,5,1781776861263819700,145,1
20260618_170055_592739,20260618_170055_592739-048-06,048,6,1781776861269425500,141,1
20260618_170055_592739,20260618_170055_592739-048-07,048,7,1781776861275604800,145,1
20260618_170055_592739,20260618_170055_592739-048-08,048,8,1781776861281088200,144,1
20260618_170055_592739,20260618_170055_592739-048-09,048,9,1781776861287203600,143,1
20260618_170055_592739,20260618_170055_592739-048-10,048,10,1781776861293529700,144,1
20260618_170055_592739,20260618_170055_592739-048-11,048,11,1781776861299461500,145,1
20260618_170055_592739,20260618_170055_592739-048-12,048,12,1781776861305596600,145,1
20260618_170055_592739,20260618_170055_592739-048-13,048,13,1781776861311749000,144,1
20260618_170055_592739,20260618_170055_592739-048-14,048,14,1781776861317216600,144,1
20260618_170055_592739,20260618_170055_592739-048-15,048,15,1781776861323336900,144,1
20260618_170055_592739,20260618_170055_592739-048-16,048,16,1781776861329061100,144,1
20260618_170055_592739,20260618_170055_592739-048-17,048,17,1781776861335150000,143,1
20260618_170055_592739,20260618_170055_592739-048-18,048,18,1781776861341161500,143,1
20260618_170055_592739,20260618_170055_592739-048-19,048,19,1781776861346846100,142,1
20260618_170055_592739,20260618_170055_592739-048-20,048,20,1781776861352756400,142,1
20260618_170055_592739,20260618_170055_592739-049-01,049,1,1781776861358717300,142,1
20260618_170055_592739,20260618_170055_592739-049-02,049,2,1781776861364223900,142,1
20260618_170055_592739,20260618_170055_592739-049-03,049,3,1781776861369990100,145,1
20260618_170055_592739,20260618_170055_592739-049-04,049,4,1781776861376084000,144,1
20260618_170055_592739,20260618_170055_592739-049-05,049,5,1781776861381988400,144,1
20260618_170055_592739,20260618_170055_592739-049-06,049,6,1781776861388403700,143,1
20260618_170055_592739,20260618_170055_592739-049-07,049,7,1781776861394343000,145,1
20260618_170055_592739,20260618_170055_592739-049-08,049,8,1781776861399899200,143,1
20260618_170055_592739,20260618_170055_592739-049-09,049,9,1781776861406296100,144,1
20260618_170055_592739,20260618_170055_592739-049-10,049,10,1781776861411998600,145,1
20260618_170055_592739,20260618_170055_592739-049-11,049,11,1781776861418152100,144,1
20260618_170055_592739,20260618_170055_592739-049-12,049,12,1781776861423951800,143,1
20260618_170055_592739,20260618_170055_592739-049-13,049,13,1781776861429429300,145,1
20260618_170055_592739,20260618_170055_592739-049-14,049,14,1781776861435360400,145,1
20260618_170055_592739,20260618_170055_592739-049-15,049,15,1781776861441320600,144,1
20260618_170055_592739,20260618_170055_592739-049-16,049,16,1781776861447461400,145,1
20260618_170055_592739,20260618_170055_592739-049-17,049,17,1781776861453100600,144,1
20260618_170055_592739,20260618_170055_592739-049-18,049,18,1781776861458764100,145,1
20260618_170055_592739,20260618_170055_592739-049-19,049,19,1781776861464490200,145,1
20260618_170055_592739,20260618_170055_592739-049-20,049,20,1781776861470280400,145,1
20260618_170055_592739,20260618_170055_592739-050-01,050,1,1781776861476459100,145,1
20260618_170055_592739,20260618_170055_592739-050-02,050,2,1781776861482178400,145,1
20260618_170055_592739,20260618_170055_592739-050-03,050,3,1781776861488000700,143,1
20260618_170055_592739,20260618_170055_592739-050-04,050,4,1781776861494016100,144,1
20260618_170055_592739,20260618_170055_592739-050-05,050,5,1781776861499999900,144,1
20260618_170055_592739,20260618_170055_592739-050-06,050,6,1781776861505726900,144,1
20260618_170055_592739,20260618_170055_592739-050-07,050,7,1781776861511335500,144,1
20260618_170055_592739,20260618_170055_592739-050-08,050,8,1781776861517136800,143,1
20260618_170055_592739,20260618_170055_592739-050-09,050,9,1781776861523355900,145,1
20260618_170055_592739,20260618_170055_592739-050-10,050,10,1781776861529003200,145,1
20260618_170055_592739,20260618_170055_592739-050-11,050,11,1781776861534814500,143,1
20260618_170055_592739,20260618_170055_592739-050-12,050,12,1781776861540764700,145,1
20260618_170055_592739,20260618_170055_592739-050-13,050,13,1781776861546550400,144,1
20260618_170055_592739,20260618_170055_592739-050-14,050,14,1781776861552378600,145,1
20260618_170055_592739,20260618_170055_592739-050-15,050,15,1781776861558158100,143,1
20260618_170055_592739,20260618_170055_592739-050-16,050,16,1781776861563929800,144,1
20260618_170055_592739,20260618_170055_592739-050-17,050,17,1781776861569851400,144,1
20260618_170055_592739,20260618_170055_592739-050-18,050,18,1781776861575743500,143,1
20260618_170055_592739,20260618_170055_592739-050-19,050,19,1781776861581505600,145,1
20260618_170055_592739,20260618_170055_592739-050-20,050,20,1781776861587886600,145,1
20260618_170055_592739,20260618_170055_592739-051-01,051,1,1781776861593481400,145,1
20260618_170055_592739,20260618_170055_592739-051-02,051,2,1781776861599674500,145,1
20260618_170055_592739,20260618_170055_592739-051-03,051,3,1781776861606196200,144,1
20260618_170055_592739,20260618_170055_592739-051-04,051,4,1781776861611852500,143,1
20260618_170055_592739,20260618_170055_592739-051-05,051,5,1781776861617806300,145,1
20260618_170055_592739,20260618_170055_592739-051-06,051,6,1781776861623695600,145,1
20260618_170055_592739,20260618_170055_592739-051-07,051,7,1781776861629456800,143,1
20260618_170055_592739,20260618_170055_592739-051-08,051,8,1781776861635327000,144,1
20260618_170055_592739,20260618_170055_592739-051-09,051,9,1781776861641434800,144,1
20260618_170055_592739,20260618_170055_592739-051-10,051,10,1781776861647249800,143,1
20260618_170055_592739,20260618_170055_592739-051-11,051,11,1781776861653220700,144,1
20260618_170055_592739,20260618_170055_592739-051-12,051,12,1781776861659322800,143,1
20260618_170055_592739,20260618_170055_592739-051-13,051,13,1781776861665272200,145,1
20260618_170055_592739,20260618_170055_592739-051-14,051,14,1781776861671454900,144,1
20260618_170055_592739,20260618_170055_592739-051-15,051,15,1781776861677470900,141,1
20260618_170055_592739,20260618_170055_592739-051-16,051,16,1781776861683055800,144,1
20260618_170055_592739,20260618_170055_592739-051-17,051,17,1781776861688982700,143,1
20260618_170055_592739,20260618_170055_592739-051-18,051,18,1781776861694959400,145,1
20260618_170055_592739,20260618_170055_592739-051-19,051,19,1781776861700902600,144,1
20260618_170055_592739,20260618_170055_592739-051-20,051,20,1781776861707052300,141,1
20260618_170055_592739,20260618_170055_592739-052-01,052,1,1781776861713034200,145,1
20260618_170055_592739,20260618_170055_592739-052-02,052,2,1781776861719009100,145,1
20260618_170055_592739,20260618_170055_592739-052-03,052,3,1781776861727374500,144,1
20260618_170055_592739,20260618_170055_592739-052-04,052,4,1781776861733409800,145,1
20260618_170055_592739,20260618_170055_592739-052-05,052,5,1781776861739393200,145,1
20260618_170055_592739,20260618_170055_592739-052-06,052,6,1781776861745112100,143,1
20260618_170055_592739,20260618_170055_592739-052-07,052,7,1781776861750702000,144,1
20260618_170055_592739,20260618_170055_592739-052-08,052,8,1781776861756155600,144,1
20260618_170055_592739,20260618_170055_592739-052-09,052,9,1781776861762083900,143,1
20260618_170055_592739,20260618_170055_592739-052-10,052,10,1781776861768682000,143,1
20260618_170055_592739,20260618_170055_592739-052-11,052,11,1781776861774805000,143,1
20260618_170055_592739,20260618_170055_592739-052-12,052,12,1781776861781080300,142,1
20260618_170055_592739,20260618_170055_592739-052-13,052,13,1781776861786794700,142,1
20260618_170055_592739,20260618_170055_592739-052-14,052,14,1781776861792659800,142,1
20260618_170055_592739,20260618_170055_592739-052-15,052,15,1781776861798745800,145,1
20260618_170055_592739,20260618_170055_592739-052-16,052,16,1781776861806175500,145,1
20260618_170055_592739,20260618_170055_592739-052-17,052,17,1781776861812222500,145,1
20260618_170055_592739,20260618_170055_592739-052-18,052,18,1781776861818614800,144,1
20260618_170055_592739,20260618_170055_592739-052-19,052,19,1781776861824743300,145,1
20260618_170055_592739,20260618_170055_592739-052-20,052,20,1781776861831662500,144,1
20260618_170055_592739,20260618_170055_592739-053-01,053,1,1781776861838610200,145,1
20260618_170055_592739,20260618_170055_592739-053-02,053,2,1781776861844359500,144,1
20260618_170055_592739,20260618_170055_592739-053-03,053,3,1781776861850723700,145,1
20260618_170055_592739,20260618_170055_592739-053-04,053,4,1781776861857159400,144,1
20260618_170055_592739,20260618_170055_592739-053-05,053,5,1781776861863751500,145,1
20260618_170055_592739,20260618_170055_592739-053-06,053,6,1781776861870262300,144,1
20260618_170055_592739,20260618_170055_592739-053-07,053,7,1781776861876939800,144,1
20260618_170055_592739,20260618_170055_592739-053-08,053,8,1781776861883311700,145,1
20260618_170055_592739,20260618_170055_592739-053-09,053,9,1781776861889978900,143,1
20260618_170055_592739,20260618_170055_592739-053-10,053,10,1781776861896672600,143,1
20260618_170055_592739,20260618_170055_592739-053-11,053,11,1781776861903146400,144,1
20260618_170055_592739,20260618_170055_592739-053-12,053,12,1781776861909668100,145,1
20260618_170055_592739,20260618_170055_592739-053-13,053,13,1781776861915798600,144,1
20260618_170055_592739,20260618_170055_592739-053-14,053,14,1781776861922761100,145,1
20260618_170055_592739,20260618_170055_592739-053-15,053,15,1781776861929207000,144,1
20260618_170055_592739,20260618_170055_592739-053-16,053,16,1781776861935651200,145,1
20260618_170055_592739,20260618_170055_592739-053-17,053,17,1781776861941559100,144,1
20260618_170055_592739,20260618_170055_592739-053-18,053,18,1781776861947776400,145,1
20260618_170055_592739,20260618_170055_592739-053-19,053,19,1781776861954669800,144,1
20260618_170055_592739,20260618_170055_592739-053-20,053,20,1781776861960490700,143,1
20260618_170055_592739,20260618_170055_592739-054-01,054,1,1781776861966838000,145,1
20260618_170055_592739,20260618_170055_592739-054-02,054,2,1781776861974228600,142,1
20260618_170055_592739,20260618_170055_592739-054-03,054,3,1781776861980069800,144,1
20260618_170055_592739,20260618_170055_592739-054-04,054,4,1781776861985913000,144,1
20260618_170055_592739,20260618_170055_592739-054-05,054,5,1781776861991949200,143,1
20260618_170055_592739,20260618_170055_592739-054-06,054,6,1781776861997546200,144,1
20260618_170055_592739,20260618_170055_592739-054-07,054,7,1781776862003355800,143,1
20260618_170055_592739,20260618_170055_592739-054-08,054,8,1781776862009197600,145,1
20260618_170055_592739,20260618_170055_592739-054-09,054,9,1781776862015334000,143,1
20260618_170055_592739,20260618_170055_592739-054-10,054,10,1781776862021221400,144,1
20260618_170055_592739,20260618_170055_592739-054-11,054,11,1781776862026834800,144,1
20260618_170055_592739,20260618_170055_592739-054-12,054,12,1781776862032478300,142,1
20260618_170055_592739,20260618_170055_592739-054-13,054,13,1781776862038595800,144,1
20260618_170055_592739,20260618_170055_592739-054-14,054,14,1781776862044389500,144,1
20260618_170055_592739,20260618_170055_592739-054-15,054,15,1781776862050087100,144,1
20260618_170055_592739,20260618_170055_592739-054-16,054,16,1781776862056285600,143,1
20260618_170055_592739,20260618_170055_592739-054-17,054,17,1781776862062806700,143,1
20260618_170055_592739,20260618_170055_592739-054-18,054,18,1781776862069250300,145,1
20260618_170055_592739,20260618_170055_592739-054-19,054,19,1781776862076048300,144,1
20260618_170055_592739,20260618_170055_592739-054-20,054,20,1781776862082233300,144,1
20260618_170055_592739,20260618_170055_592739-055-01,055,1,1781776862088094500,145,1
20260618_170055_592739,20260618_170055_592739-055-02,055,2,1781776862094156900,144,1
20260618_170055_592739,20260618_170055_592739-055-03,055,3,1781776862099950200,144,1
20260618_170055_592739,20260618_170055_592739-055-04,055,4,1781776862106152300,144,1
20260618_170055_592739,20260618_170055_592739-055-05,055,5,1781776862112448300,145,1
20260618_170055_592739,20260618_170055_592739-055-06,055,6,1781776862118613500,144,1
20260618_170055_592739,20260618_170055_592739-055-07,055,7,1781776862124557300,145,1
20260618_170055_592739,20260618_170055_592739-055-08,055,8,1781776862130300300,143,1
20260618_170055_592739,20260618_170055_592739-055-09,055,9,1781776862136058700,144,1
20260618_170055_592739,20260618_170055_592739-055-10,055,10,1781776862142741400,144,1
20260618_170055_592739,20260618_170055_592739-055-11,055,11,1781776862148440600,143,1
20260618_170055_592739,20260618_170055_592739-055-12,055,12,1781776862154658100,144,1
20260618_170055_592739,20260618_170055_592739-055-13,055,13,1781776862161048500,143,1
20260618_170055_592739,20260618_170055_592739-055-14,055,14,1781776862166811600,145,1
20260618_170055_592739,20260618_170055_592739-055-15,055,15,1781776862173245800,142,1
20260618_170055_592739,20260618_170055_592739-055-16,055,16,1781776862178976300,144,1
20260618_170055_592739,20260618_170055_592739-055-17,055,17,1781776862184772700,145,1
20260618_170055_592739,20260618_170055_592739-055-18,055,18,1781776862190878400,143,1
20260618_170055_592739,20260618_170055_592739-055-19,055,19,1781776862196379200,145,1
20260618_170055_592739,20260618_170055_592739-055-20,055,20,1781776862202334900,143,1
20260618_170055_592739,20260618_170055_592739-056-01,056,1,1781776862208381100,144,1
20260618_170055_592739,20260618_170055_592739-056-02,056,2,1781776862214090500,145,1
20260618_170055_592739,20260618_170055_592739-056-03,056,3,1781776862219860200,145,1
20260618_170055_592739,20260618_170055_592739-056-04,056,4,1781776862226150900,142,1
20260618_170055_592739,20260618_170055_592739-056-05,056,5,1781776862232276100,144,1
20260618_170055_592739,20260618_170055_592739-056-06,056,6,1781776862238757000,143,1
20260618_170055_592739,20260618_170055_592739-056-07,056,7,1781776862244519000,142,1
20260618_170055_592739,20260618_170055_592739-056-08,056,8,1781776862250268200,144,1
20260618_170055_592739,20260618_170055_592739-056-09,056,9,1781776862256449300,143,1
20260618_170055_592739,20260618_170055_592739-056-10,056,10,1781776862262613000,144,1
20260618_170055_592739,20260618_170055_592739-056-11,056,11,1781776862268296900,145,1
20260618_170055_592739,20260618_170055_592739-056-12,056,12,1781776862274446200,145,1
20260618_170055_592739,20260618_170055_592739-056-13,056,13,1781776862281066300,145,1
20260618_170055_592739,20260618_170055_592739-056-14,056,14,1781776862288061900,144,1
20260618_170055_592739,20260618_170055_592739-056-15,056,15,1781776862293856000,143,1
20260618_170055_592739,20260618_170055_592739-056-16,056,16,1781776862299955500,143,1
20260618_170055_592739,20260618_170055_592739-056-17,056,17,1781776862306199200,145,1
20260618_170055_592739,20260618_170055_592739-056-18,056,18,1781776862312530700,142,1
20260618_170055_592739,20260618_170055_592739-056-19,056,19,1781776862318565800,144,1
20260618_170055_592739,20260618_170055_592739-056-20,056,20,1781776862324781600,144,1
20260618_170055_592739,20260618_170055_592739-057-01,057,1,1781776862331011200,144,1
20260618_170055_592739,20260618_170055_592739-057-02,057,2,1781776862338121200,144,1
20260618_170055_592739,20260618_170055_592739-057-03,057,3,1781776862344093600,145,1
20260618_170055_592739,20260618_170055_592739-057-04,057,4,1781776862349768300,145,1
20260618_170055_592739,20260618_170055_592739-057-05,057,5,1781776862355935200,143,1
20260618_170055_592739,20260618_170055_592739-057-06,057,6,1781776862361530800,144,1
20260618_170055_592739,20260618_170055_592739-057-07,057,7,1781776862367123700,145,1
20260618_170055_592739,20260618_170055_592739-057-08,057,8,1781776862373223400,145,1
20260618_170055_592739,20260618_170055_592739-057-09,057,9,1781776862378905400,143,1
20260618_170055_592739,20260618_170055_592739-057-10,057,10,1781776862384537700,144,1
20260618_170055_592739,20260618_170055_592739-057-11,057,11,1781776862390908900,144,1
20260618_170055_592739,20260618_170055_592739-057-12,057,12,1781776862396831100,144,1
20260618_170055_592739,20260618_170055_592739-057-13,057,13,1781776862402834500,145,1
20260618_170055_592739,20260618_170055_592739-057-14,057,14,1781776862408640200,142,1
20260618_170055_592739,20260618_170055_592739-057-15,057,15,1781776862414505900,143,1
20260618_170055_592739,20260618_170055_592739-057-16,057,16,1781776862420302300,145,1
20260618_170055_592739,20260618_170055_592739-057-17,057,17,1781776862425972500,144,1
20260618_170055_592739,20260618_170055_592739-057-18,057,18,1781776862432237500,143,1
20260618_170055_592739,20260618_170055_592739-057-19,057,19,1781776862437854100,144,1
20260618_170055_592739,20260618_170055_592739-057-20,057,20,1781776862443615400,143,1
20260618_170055_592739,20260618_170055_592739-058-01,058,1,1781776862449613700,143,1
20260618_170055_592739,20260618_170055_592739-058-02,058,2,1781776862455273600,145,1
20260618_170055_592739,20260618_170055_592739-058-03,058,3,1781776862461301600,143,1
20260618_170055_592739,20260618_170055_592739-058-04,058,4,1781776862467858900,142,1
20260618_170055_592739,20260618_170055_592739-058-05,058,5,1781776862473625400,145,1
20260618_170055_592739,20260618_170055_592739-058-06,058,6,1781776862479448000,144,1
20260618_170055_592739,20260618_170055_592739-058-07,058,7,1781776862485416000,145,1
20260618_170055_592739,20260618_170055_592739-058-08,058,8,1781776862491198000,144,1
20260618_170055_592739,20260618_170055_592739-058-09,058,9,1781776862497157400,143,1
20260618_170055_592739,20260618_170055_592739-058-10,058,10,1781776862503329400,143,1
20260618_170055_592739,20260618_170055_592739-058-11,058,11,1781776862509148000,144,1
20260618_170055_592739,20260618_170055_592739-058-12,058,12,1781776862515095400,144,1
20260618_170055_592739,20260618_170055_592739-058-13,058,13,1781776862521429800,145,1
20260618_170055_592739,20260618_170055_592739-058-14,058,14,1781776862526981900,143,1
20260618_170055_592739,20260618_170055_592739-058-15,058,15,1781776862532399900,144,1
20260618_170055_592739,20260618_170055_592739-058-16,058,16,1781776862538003500,144,1
20260618_170055_592739,20260618_170055_592739-058-17,058,17,1781776862543541100,144,1
20260618_170055_592739,20260618_170055_592739-058-18,058,18,1781776862549086700,144,1
20260618_170055_592739,20260618_170055_592739-058-19,058,19,1781776862555036900,144,1
20260618_170055_592739,20260618_170055_592739-058-20,058,20,1781776862560564800,145,1
20260618_170055_592739,20260618_170055_592739-059-01,059,1,1781776862566252500,143,1
20260618_170055_592739,20260618_170055_592739-059-02,059,2,1781776862571843000,144,1
20260618_170055_592739,20260618_170055_592739-059-03,059,3,1781776862577666700,145,1
20260618_170055_592739,20260618_170055_592739-059-04,059,4,1781776862583425700,143,1
20260618_170055_592739,20260618_170055_592739-059-05,059,5,1781776862589403000,144,1
20260618_170055_592739,20260618_170055_592739-059-06,059,6,1781776862594917900,143,1
20260618_170055_592739,20260618_170055_592739-059-07,059,7,1781776862600698200,145,1
20260618_170055_592739,20260618_170055_592739-059-08,059,8,1781776862606765800,144,1
20260618_170055_592739,20260618_170055_592739-059-09,059,9,1781776862613213400,143,1
20260618_170055_592739,20260618_170055_592739-059-10,059,10,1781776862619015700,144,1
20260618_170055_592739,20260618_170055_592739-059-11,059,11,1781776862625050000,141,1
20260618_170055_592739,20260618_170055_592739-059-12,059,12,1781776862630501800,145,1
20260618_170055_592739,20260618_170055_592739-059-13,059,13,1781776862636349200,142,1
20260618_170055_592739,20260618_170055_592739-059-14,059,14,1781776862642932300,145,1
20260618_170055_592739,20260618_170055_592739-059-15,059,15,1781776862648657000,143,1
20260618_170055_592739,20260618_170055_592739-059-16,059,16,1781776862655188500,144,1
20260618_170055_592739,20260618_170055_592739-059-17,059,17,1781776862661252000,143,1
20260618_170055_592739,20260618_170055_592739-059-18,059,18,1781776862666972000,142,1
20260618_170055_592739,20260618_170055_592739-059-19,059,19,1781776862674780700,142,1
20260618_170055_592739,20260618_170055_592739-059-20,059,20,1781776862681147100,143,1
20260618_170055_592739,20260618_170055_592739-060-01,060,1,1781776862687498200,144,1
20260618_170055_592739,20260618_170055_592739-060-02,060,2,1781776862693606300,145,1
20260618_170055_592739,20260618_170055_592739-060-03,060,3,1781776862699124400,145,1
20260618_170055_592739,20260618_170055_592739-060-04,060,4,1781776862704908000,145,1
20260618_170055_592739,20260618_170055_592739-060-05,060,5,1781776862710809900,144,1
20260618_170055_592739,20260618_170055_592739-060-06,060,6,1781776862716260700,144,1
20260618_170055_592739,20260618_170055_592739-060-07,060,7,1781776862721968800,144,1
20260618_170055_592739,20260618_170055_592739-060-08,060,8,1781776862727938400,144,1
20260618_170055_592739,20260618_170055_592739-060-09,060,9,1781776862734371300,145,1
20260618_170055_592739,20260618_170055_592739-060-10,060,10,1781776862740666300,144,1
20260618_170055_592739,20260618_170055_592739-060-11,060,11,1781776862746708200,145,1
20260618_170055_592739,20260618_170055_592739-060-12,060,12,1781776862752406300,145,1
20260618_170055_592739,20260618_170055_592739-060-13,060,13,1781776862758458100,143,1
20260618_170055_592739,20260618_170055_592739-060-14,060,14,1781776862764155700,145,1
20260618_170055_592739,20260618_170055_592739-060-15,060,15,1781776862769816000,144,1
20260618_170055_592739,20260618_170055_592739-060-16,060,16,1781776862775524300,145,1
20260618_170055_592739,20260618_170055_592739-060-17,060,17,1781776862781125900,143,1
20260618_170055_592739,20260618_170055_592739-060-18,060,18,1781776862787885800,145,1
20260618_170055_592739,20260618_170055_592739-060-19,060,19,1781776862793753800,145,1
20260618_170055_592739,20260618_170055_592739-060-20,060,20,1781776862799856100,144,1
20260618_170055_592739,20260618_170055_592739-061-01,061,1,1781776862805737900,144,1
